congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,115,15019,1,100.0
117,House,115,15029,1,100.0
117,House,115,15410,9,100.0
117,House,115,15433,1,99.8
117,House,115,15438,1,100.0
117,House,115,15446,1,98.8
117,House,115,15454,1,100.0
117,House,115,15616,1,100.0
117,House,115,20104,1,100.0
117,House,115,20107,1,99.6
117,House,115,20119,1,100.0
117,House,115,20122,1,100.0
117,House,115,20124,1,100.0
117,House,115,20136,1,100.0
117,House,115,20138,1,99.9
117,House,115,20145,1,100.0
117,House,115,20301,1,100.0
117,House,115,20305,1,99.7
117,House,115,20307,1,100.0
117,House,115,20310,1,99.9
117,House,115,20316,1,100.0
117,House,115,20321,1,100.0
117,House,115,20322,1,100.0
117,House,115,20329,1,100.0
117,House,115,20340,1,100.0
117,House,115,20342,1,100.0
117,House,115,20343,1,100.0
117,House,115,20344,1,100.0
117,House,115,20355,1,95.0
117,House,115,20356,1,100.0
117,House,115,20501,9,100.0
117,House,115,20504,1,100.0
117,House,115,20517,1,100.0
117,House,115,20518,1,100.0
117,House,115,20519,1,100.0
117,House,115,20521,1,99.7
117,House,115,20522,1,99.9
117,House,115,20527,6,26.3
117,House,115,20529,1,100.0
117,House,115,20530,1,100.0
117,House,115,20533,1,100.0
117,House,115,20535,1,100.0
117,House,115,20537,1,99.9
117,House,115,20538,1,100.0
117,House,115,20542,9,100.0
117,House,115,20702,1,100.0
117,House,115,20703,1,100.0
117,House,115,20704,1,99.6
117,House,115,20705,1,100.0
117,House,115,20706,1,100.0
117,House,115,20708,1,100.0
117,House,115,20709,1,99.9
117,House,115,20712,1,100.0
117,House,115,20723,9,100.0
117,House,115,20724,1,100.0
117,House,115,20725,1,99.9
117,House,115,20729,1,100.0
117,House,115,20733,1,99.7
117,House,115,20738,1,75.2
117,House,115,20748,1,99.9
117,House,115,20749,1,100.0
117,House,115,20750,9,99.9
117,House,115,20755,1,100.0
117,House,115,20756,1,99.9
117,House,115,20757,1,100.0
117,House,115,20758,1,100.0
117,House,115,20759,1,99.9
117,House,115,20762,1,99.9
117,House,115,20902,1,100.0
117,House,115,20903,6,69.8
117,House,115,20907,1,100.0
117,House,115,20909,1,92.4
117,House,115,20916,1,100.0
117,House,115,20920,1,99.9
117,House,115,20926,1,100.0
117,House,115,20927,1,100.0
117,House,115,20934,1,100.0
117,House,115,20944,1,100.0
117,House,115,20946,1,100.0
117,House,115,20952,1,100.0
117,House,115,20954,1,100.0
117,House,115,20955,1,99.8
117,House,115,20958,1,100.0
117,House,115,20959,1,100.0
117,House,115,21101,1,100.0
117,House,115,21102,1,100.0
117,House,115,21103,6,52.0
117,House,115,21105,1,85.3
117,House,115,21106,1,100.0
117,House,115,21108,1,100.0
117,House,115,21110,1,99.9
117,House,115,21116,1,99.7
117,House,115,21118,1,100.0
117,House,115,21123,1,100.0
117,House,115,21128,1,100.0
117,House,115,21132,1,100.0
117,House,115,21139,6,39.2
117,House,115,21140,1,100.0
117,House,115,21142,1,98.7
117,House,115,21148,1,100.0
117,House,115,21149,1,100.0
117,House,115,21150,1,100.0
117,House,115,21162,1,100.0
117,House,115,21163,1,100.0
117,House,115,21165,1,100.0
117,House,115,21167,1,100.0
117,House,115,21172,1,100.0
117,House,115,21174,1,78.2
117,House,115,21178,1,100.0
117,House,115,21179,1,98.3
117,House,115,21187,1,99.9
117,House,115,21188,1,100.0
117,House,115,21191,1,76.6
117,House,115,21193,6,48.1
117,House,115,21196,1,100.0
117,House,115,21198,1,99.9
117,House,115,21302,1,99.9
117,House,115,21303,1,99.6
117,House,115,21304,1,100.0
117,House,115,21306,1,100.0
117,House,115,21307,1,100.0
117,House,115,21308,1,100.0
117,House,115,21309,1,100.0
117,House,115,21311,1,100.0
117,House,115,21312,1,99.9
117,House,115,21313,1,99.9
117,House,115,21314,1,100.0
117,House,115,21315,1,100.0
117,House,115,21321,1,100.0
117,House,115,21326,1,100.0
117,House,115,21328,1,100.0
117,House,115,21329,1,100.0
117,House,115,21330,1,100.0
117,House,115,21333,1,100.0
117,House,115,21337,1,100.0
117,House,115,21339,1,100.0
117,House,115,21340,1,100.0
117,House,115,21342,1,100.0
117,House,115,21343,1,100.0
117,House,115,21344,1,100.0
117,House,115,21346,1,99.9
117,House,115,21351,1,100.0
117,House,115,21352,1,100.0
117,House,115,21353,1,100.0
117,House,115,21355,1,100.0
117,House,115,21356,1,73.7
117,House,115,21358,1,100.0
117,House,115,21359,1,88.0
117,House,115,21360,1,96.1
117,House,115,21362,1,100.0
117,House,115,21364,1,99.8
117,House,115,21365,1,100.0
117,House,115,21366,9,100.0
117,House,115,21367,1,100.0
117,House,115,21368,1,100.0
117,House,115,21370,1,99.2
117,House,115,21371,1,100.0
117,House,115,21372,1,100.0
117,House,115,21373,1,99.9
117,House,115,21375,1,99.8
117,House,115,21500,1,94.9
117,House,115,21502,1,100.0
117,House,115,21503,1,100.0
117,House,115,21504,1,99.7
117,House,115,21506,1,100.0
117,House,115,21507,1,100.0
117,House,115,21508,1,100.0
117,House,115,21510,6,73.7
117,House,115,21513,1,100.0
117,House,115,21514,1,68.9
117,House,115,21515,1,96.1
117,House,115,21516,1,99.8
117,House,115,21519,1,100.0
117,House,115,21523,1,99.9
117,House,115,21525,1,100.0
117,House,115,21526,1,100.0
117,House,115,21529,1,100.0
117,House,115,21530,1,100.0
117,House,115,21531,1,99.9
117,House,115,21536,1,100.0
117,House,115,21538,1,99.8
117,House,115,21539,1,99.9
117,House,115,21540,1,100.0
117,House,115,21541,1,100.0
117,House,115,21542,1,100.0
117,House,115,21544,1,99.9
117,House,115,21545,1,100.0
117,House,115,21548,1,100.0
117,House,115,21551,1,98.4
117,House,115,21554,1,100.0
117,House,115,21556,1,100.0
117,House,115,21557,1,88.3
117,House,115,21559,1,85.8
117,House,115,21561,1,99.9
117,House,115,21562,1,100.0
117,House,115,21563,1,100.0
117,House,115,21564,1,56.5
117,House,115,21565,1,98.7
117,House,115,21566,1,100.0
117,House,115,21700,1,96.6
117,House,115,21701,1,99.9
117,House,115,21702,1,98.2
117,House,115,21703,1,100.0
117,House,115,21704,1,100.0
117,House,115,21705,6,91.9
117,House,115,21706,1,100.0
117,House,115,21707,1,100.0
117,House,115,21708,1,89.4
117,House,115,21709,1,100.0
117,House,115,21710,1,100.0
117,House,115,21711,1,100.0
117,House,115,21712,1,100.0
117,House,115,21713,1,100.0
117,House,115,21714,1,100.0
117,House,115,21715,1,99.7
117,House,115,21717,1,99.7
117,House,115,21718,1,100.0
117,House,115,21719,1,28.8
117,House,115,21720,1,99.9
117,House,115,21722,1,100.0
117,House,115,21723,1,100.0
117,House,115,21724,1,96.6
117,House,115,21725,6,1.2
117,House,115,21726,1,98.9
117,House,115,21727,1,99.3
117,House,115,21728,1,99.7
117,House,115,21730,1,100.0
117,House,115,21731,1,100.0
117,House,115,21732,1,100.0
117,House,115,21735,1,97.1
117,House,115,21736,1,100.0
117,House,115,21738,1,100.0
117,House,115,21739,1,100.0
117,House,115,21740,1,100.0
117,House,115,21741,9,99.8
117,House,115,21744,1,100.0
117,House,115,21745,1,100.0
117,House,115,21746,1,100.0
117,House,115,21747,1,100.0
117,House,115,21749,1,100.0
117,House,115,21750,1,99.6
117,House,115,21753,1,57.3
117,House,115,21754,1,99.9
117,House,115,21755,1,99.8
117,House,115,21756,1,100.0
117,House,115,21757,1,98.8
117,House,115,21758,1,79.4
117,House,115,21759,1,100.0
117,House,115,21760,1,98.4
117,House,115,21761,1,100.0
117,House,115,21762,1,100.0
117,House,115,21763,1,100.0
117,House,115,21900,1,100.0
117,House,115,21901,1,99.9
117,House,115,21902,1,100.0
117,House,115,21903,1,100.0
117,House,115,21905,1,72.7
117,House,115,21906,1,100.0
117,House,115,21908,1,85.0
117,House,115,21910,1,100.0
117,House,115,21911,1,100.0
117,House,115,21912,1,100.0
117,House,115,21914,1,100.0
117,House,115,21915,1,100.0
117,House,115,21916,1,100.0
117,House,115,21917,1,100.0
117,House,115,21919,1,100.0
117,House,115,21920,1,99.0
117,House,115,21921,1,97.8
117,House,115,21922,1,99.8
117,House,115,21923,1,100.0
117,House,115,21924,1,100.0
117,House,115,21925,1,92.8
117,House,115,21926,1,95.5
117,House,115,21927,1,100.0
117,House,115,21929,1,100.0
117,House,115,21930,1,100.0
117,House,115,21931,1,100.0
117,House,115,21934,1,100.0
117,House,115,21935,1,100.0
117,House,115,21936,1,100.0
117,House,115,21937,1,100.0
117,House,115,21938,1,100.0
117,House,115,21939,1,100.0
117,House,115,21940,1,99.4
117,House,115,21941,1,100.0
117,House,115,21942,1,100.0
117,House,115,21944,1,100.0
117,House,115,21945,1,100.0
117,House,115,21946,1,100.0
117,House,115,21948,1,99.8
117,House,115,21949,1,94.9
117,House,115,21950,1,95.6
117,House,115,21951,1,100.0
117,House,115,21952,1,100.0
117,House,115,21953,1,100.0
117,House,115,21954,1,100.0
117,House,115,21955,1,95.8
117,House,115,21956,1,100.0
117,House,115,21959,1,97.7
117,House,115,21961,6,94.3
117,House,115,21962,1,100.0
117,House,115,21964,1,100.0
117,House,115,21965,1,100.0
117,House,115,21966,1,100.0
117,House,115,21968,1,100.0
117,House,115,21969,1,100.0
117,House,115,21970,1,99.9
117,House,115,21971,1,65.9
117,House,115,21972,1,100.0
117,House,115,21973,1,98.8
117,House,115,21974,1,99.9
117,House,115,21975,1,95.4
117,House,115,21977,1,100.0
117,House,115,21978,1,100.0
117,House,115,21979,1,100.0
117,House,115,21981,1,99.8
117,House,115,21983,1,100.0
117,House,115,21985,1,100.0
117,House,115,21986,1,84.6
117,House,115,21987,1,99.3
117,House,115,21988,1,100.0
117,House,115,21989,1,94.1
117,House,115,21990,1,100.0
117,House,115,22100,1,100.0
117,House,115,22101,1,100.0
117,House,115,22102,1,100.0
117,House,115,22103,6,79.6
117,House,115,22104,1,100.0
117,House,115,22105,1,96.6
117,House,115,22106,1,96.6
117,House,115,22107,1,83.2
117,House,115,22108,1,100.0
117,House,115,22109,9,100.0
117,House,115,22110,6,48.2
117,House,115,22111,1,91.6
117,House,115,22112,1,99.7
117,House,115,22113,1,100.0
117,House,115,22114,1,100.0
117,House,115,22115,1,100.0
117,House,115,22116,9,99.4
117,House,115,22117,1,100.0
117,House,115,22118,1,100.0
117,House,115,22119,1,100.0
117,House,115,22120,6,90.4
117,House,115,22121,6,94.1
117,House,115,22122,6,19.3
117,House,115,22123,1,94.1
117,House,115,22124,1,97.8
117,House,115,22125,1,93.0
117,House,115,22126,1,99.8
117,House,115,22127,1,96.8
117,House,115,22128,1,99.8
117,House,115,22129,1,100.0
117,House,115,22130,1,100.0
117,House,115,22131,1,99.8
117,House,115,22132,1,100.0
117,House,115,22133,1,100.0
117,House,115,22134,1,96.6
117,House,115,22135,1,100.0
117,House,115,22136,1,100.0
117,House,115,22137,1,100.0
117,House,115,22138,1,61.9
117,House,115,22139,1,100.0
117,House,115,22140,1,94.7
117,House,115,22141,1,100.0
117,House,115,22142,1,100.0
117,House,115,22143,1,100.0
117,House,115,22144,1,99.8
117,House,115,22145,1,100.0
117,House,115,22146,1,100.0
117,House,115,22147,1,100.0
117,House,115,22148,6,59.6
117,House,115,22149,1,100.0
117,House,115,22150,1,100.0
117,House,115,22151,1,100.0
117,House,115,22152,1,100.0
117,House,115,22153,1,100.0
117,House,115,22154,1,99.8
117,House,115,22155,1,100.0
117,House,115,22156,1,99.8
117,House,115,22157,1,100.0
117,House,115,29106,1,99.7
117,House,115,29109,1,100.0
117,House,115,29312,1,99.9
117,House,115,29317,1,100.0
117,House,115,29323,1,100.0
117,House,115,29339,1,100.0
117,House,115,29346,1,99.9
117,House,115,29368,1,100.0
117,House,115,29377,1,99.5
117,House,115,29378,1,99.7
117,House,115,29379,1,100.0
117,House,115,29393,1,100.0
117,House,115,29504,1,99.8
117,House,115,29550,1,95.6
117,House,115,29561,9,100.0
117,House,115,29571,1,99.9
117,House,115,29573,1,100.0
117,House,115,29588,1,99.1
117,House,115,29701,1,100.0
117,House,115,29707,1,100.0
117,House,115,29710,1,99.9
117,House,115,29717,1,99.9
117,House,115,29729,1,99.8
117,House,115,29741,9,100.0
117,House,115,29759,1,99.9
117,House,115,29760,9,100.0
117,House,115,29762,1,100.0
117,House,115,29768,1,100.0
117,House,115,29769,1,100.0
117,House,115,29776,1,100.0
117,House,115,29778,1,97.4
117,House,115,29901,1,100.0
117,House,115,29903,1,99.9
117,House,115,29908,1,100.0
117,House,115,29910,9,100.0
117,House,115,29911,1,99.6
117,House,115,31101,1,100.0
117,House,115,31102,6,94.0
117,House,115,31103,1,100.0
117,House,115,39301,1,100.0
